,大卫·赫斯特,大卫·菲利普斯,大卫·怀特,李·查普曼,保罗·威尔金森,阿兰·希勒,埃里克·坎通纳,布莱恩·迪恩,莱斯·费迪南德,达利安·阿特金森,马克·罗宾斯,埃迪·麦戈德里克,约翰·威廉姆斯,莫·约翰斯通,马修·勒蒂希埃,沃伦·巴顿,彼得·比尔兹利,格雷厄姆·斯图尔特,马克·沃尔特斯,尼克·亨利,克里斯·基沃姆亚,加文·约翰逊,伯尼·斯拉文,迪恩·霍兹沃斯,埃里克·扬,米克·哈福德,鲁尔·福克斯,马克·休斯,加里·帕克,米奇·金,加里·班尼斯特,贡纳·哈勒,李·鲍维,伊恩·赖特,格雷姆·夏普,扬·莫尔比,罗伯特·瓦日查,巴里·霍恩,加里·斯皮德,马克·布莱特,迈克·米利根,伊恩·克鲁克,尼格尔·克拉夫,加雷斯·索斯盖特,安迪·伊姆佩,保罗·比斯利,大卫·巴德斯利,维尼·琼斯,埃迪·纽顿,丹尼·威尔逊,迪恩·桑德斯,克里斯·阿姆斯特朗,约翰·沃克,汤米·赖特,罗比·厄尔,伊恩·奥尔尼,戈登·杜里,安迪·辛顿,米歇尔·冯克,马克·阿特金斯,特迪·谢林汉姆,约翰·法沙努,威利·法尔科纳,瑞恩·吉格斯,史蒂夫·布鲁斯,伊恩·多维,阿兰·克纳汉,杰森·多泽尔,彼得·恩德洛武,唐·哈奇森,迈克·谢伦,阿德里安·利特约翰,加里·潘里斯,斯图尔特·里普利,罗尼·罗森塔尔,史蒂夫·麦克马纳曼,布莱恩·麦克莱尔,保罗·默森,安迪·汤森,米克·奎因,约翰·亨德里,加里·麦卡利斯特,凯文·加拉切尔,托尼·科蒂,尼埃尔·奎因,布拉德利·艾伦,克里斯·萨顿,尼尔·亚当斯,迈克·纽维尔,尼克·巴姆比,伊恩·拉什,德怀特·约克,罗德·华莱士,约翰·斯宾塞,安迪·科尔 ,罗伊·基恩,凯文·坎贝尔,达伦·安德顿,埃凡·埃科库,伊恩·马歇尔,马克·斯坦,保罗·因斯,克里斯·巴特-威廉斯,特雷沃·莫利,沃森·戈登,罗比·福勒,保罗·里德奥特,安德烈·坎切尔斯基,斯坦·科利莫尔,乌韦·罗斯勒,尤尔根·克林斯曼 ,罗伯特·李,托尼·耶博阿,迪昂·达布林 ,盖伊·惠廷汉姆,布莱恩·罗伊,朱利安·迪克斯,丹尼斯·博格坎普,约翰·哈特森,丹尼斯·怀斯 ,约翰·巴恩斯,邓肯·弗格森,萨沃·米洛舍维奇,诺埃尔·惠兰,保罗·斯科尔斯,迈克尔·欧文,奥莱·索尔斯克亚,哈塞尔巴因克,蒂姆·舍伍德,马库斯·盖尔,朱利安·约希姆,埃米尔·赫斯基 ,大卫·贝克汉姆 ,保罗·万乔普,保罗·迪卡尼奥 ,吉安弗兰科·佐拉,凯文·菲利普斯,蒂埃里·亨利,古斯塔沃·波耶特,特雷沃·辛克莱尔,詹姆斯·比蒂,马克·维杜卡,鲁德·范尼斯特鲁伊,哈里·科威尔,杰森·尤尔,尼古拉·阿内尔卡,罗比·基恩,罗伯特·皮雷斯,弗兰克·兰帕德,埃聚尔·古德约翰森,杰梅因·迪福 ,克雷格·贝拉米,韦恩·鲁尼,雅库布,路易斯·萨哈,克里斯蒂亚诺·罗纳尔多,史蒂文·杰拉德,凯文·戴维斯,迪迪埃·德罗巴,达伦·本特,埃曼纽尔·阿德巴约,彼得·克劳奇,费尔南多·托雷斯,迪米塔尔·贝尔巴托夫,卡洛斯·特维斯,罗宾·范佩西,加布里埃尔·阿邦拉霍,凯文·诺兰,路易斯·苏亚雷斯,塞尔吉奥·阿圭罗,丹尼尔·斯图里奇,罗梅卢·卢卡库,哈里·凯恩,奧利弗·吉鲁,埃登·阿扎尔,杰米·瓦尔迪,萨迪奥·马内,拉希姆·斯特林,穆罕默德·萨拉赫,克里斯蒂安·本特克
Dec-07,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,55,0,0,68,0,0,96,127,91,127,0,0,0,95,62,0,66,59,87,174,0,0,81,90,95,57,56,85,100,62,90,0,60,56,61,62,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-08,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,55,0,0,68,0,0,96,127,91,127,0,0,0,95,62,0,66,59,87,174,0,0,81,90,95,57,56,85,101,62,90,0,61,56,62,62,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-08,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,55,0,0,68,0,0,96,129,91,127,0,0,0,95,62,0,66,59,87,174,0,0,81,90,95,57,56,86,102,62,90,0,63,56,64,63,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-08,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,55,0,0,68,0,0,96,132,91,127,0,0,0,96,62,0,66,59,87,174,0,0,81,91,95,57,56,86,104,62,95,0,69,56,66,66,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-08,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,96,135,91,127,0,0,0,98,62,0,66,59,87,174,0,0,81,92,95,57,56,86,104,62,95,0,69,56,68,66,0,63,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-08,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,55,0,0,68,0,0,96,136,91,127,0,0,0,98,62,0,66,59,87,174,0,0,81,92,95,57,56,86,105,62,95,0,69,56,68,68,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-08,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,96,137,91,127,0,0,0,99,62,0,66,59,87,174,0,0,81,92,95,57,0,87,105,62,96,0,70,57,68,70,0,66,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-08,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,96,139,91,127,0,0,0,99,62,0,66,59,87,174,0,0,81,92,95,57,0,89,105,62,97,0,73,57,69,71,0,67,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-08,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,96,139,91,127,0,0,0,99,62,0,66,59,87,174,0,0,81,92,95,57,56,91,105,62,99,0,74,57,71,71,0,70,57,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-08,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,96,140,91,127,0,0,0,100,62,0,66,59,87,174,0,0,81,92,95,57,0,98,107,62,100,0,76,57,72,72,58,74,58,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-08,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,96,143,91,127,0,0,0,101,62,0,66,59,87,174,0,0,81,92,95,57,0,100,110,62,103,0,76,60,72,72,58,74,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-09,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,96,144,91,127,0,0,0,102,62,0,66,59,87,174,0,0,83,92,95,57,0,100,110,62,104,0,78,62,74,72,58,77,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-09,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,97,144,91,127,0,0,0,102,62,0,66,59,87,174,0,0,85,92,95,57,0,101,110,62,105,0,78,64,76,72,59,78,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-09,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,97,144,91,127,0,0,0,102,62,0,66,59,87,174,0,0,86,92,95,57,0,101,112,62,105,0,78,64,77,72,59,79,68,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-09,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,98,144,91,127,0,0,0,103,62,0,66,59,87,174,0,0,87,92,95,57,0,101,113,62,107,0,78,64,80,72,59,83,68,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-09,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,98,144,91,127,0,0,0,103,62,0,66,59,87,174,0,0,88,92,95,57,0,105,115,62,107,0,79,64,80,72,61,84,71,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-09,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,98,145,91,127,0,0,0,103,62,0,66,59,87,174,0,0,88,92,95,0,0,107,116,62,108,0,83,64,84,72,63,84,73,68,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-09,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,98,146,91,127,0,0,0,103,62,0,66,59,88,174,0,0,88,92,95,0,0,107,120,62,108,0,84,67,86,72,66,84,74,68,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-09,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,58,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,98,146,91,127,0,0,0,103,62,0,66,59,88,174,0,0,91,92,95,0,0,108,120,62,111,0,85,68,87,72,67,84,74,69,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-09,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,98,146,91,127,0,0,0,104,62,0,66,59,88,174,0,0,91,92,95,0,0,108,121,62,111,0,90,69,90,72,69,84,75,69,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-09,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,99,146,91,127,0,0,0,105,62,0,66,59,88,174,0,0,91,92,95,0,0,110,121,62,113,0,93,70,94,73,71,84,76,70,69,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-10,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,99,146,91,127,0,0,0,105,62,0,66,59,88,174,0,0,91,92,95,0,0,113,121,62,117,0,94,70,100,73,72,84,76,70,69,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-10,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,99,147,91,127,0,0,0,106,62,0,66,59,90,174,0,0,91,92,95,0,0,113,121,62,119,0,95,72,103,74,74,84,77,70,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-10,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,100,147,91,127,0,0,0,106,62,0,66,59,91,174,0,0,91,92,95,0,0,113,121,62,124,0,96,72,106,75,74,84,77,72,79,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-10,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,101,147,91,127,0,0,0,106,62,0,66,59,91,174,0,0,91,92,95,0,0,114,121,62,127,0,97,73,106,77,74,84,80,73,80,74,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-10,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,101,147,91,127,0,0,0,106,62,0,66,59,91,174,0,0,91,92,95,0,0,116,121,62,129,0,97,74,106,77,74,84,80,74,84,74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-10,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,147,91,127,0,0,0,106,62,0,66,0,91,174,0,0,91,92,95,0,0,118,121,62,130,0,97,74,107,77,74,84,80,75,88,76,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-10,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,148,91,127,0,0,0,107,62,0,66,0,91,174,0,0,91,92,95,0,0,118,121,62,130,0,97,74,107,77,74,84,83,76,88,79,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-10,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,148,91,127,0,0,0,107,62,0,66,59,91,174,0,0,91,92,95,0,0,119,121,62,130,0,97,74,107,78,74,84,83,76,89,80,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-10,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,148,91,127,0,0,0,107,62,0,66,0,91,174,0,0,91,92,95,0,0,119,121,62,130,0,97,74,107,78,74,84,83,80,89,81,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-10,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,148,91,127,0,0,0,108,62,0,66,0,91,174,0,0,91,92,95,0,0,119,121,62,130,0,97,74,107,78,74,84,83,80,91,81,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-11,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,148,91,127,0,0,0,109,62,0,66,0,91,174,0,0,91,92,95,0,0,121,121,62,131,0,97,74,108,78,75,84,84,81,93,83,0,0,65,66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
